CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Score,RFM_Segment,RFM_Level_3,RFM_Level_5
16203,59,6,98.4,2,2,2,6,222,Middle,Concerning
16204,23,9,66.75,3,2,2,7,322,Middle,Middle
16205,31,21,196.11999999999995,3,3,3,9,333,Top,Safe
16206,55,14,88.26,2,3,2,7,232,Middle,Middle
16207,25,3,46.9,3,1,1,5,311,Low,Concerning
16208,45,11,84.96,3,3,2,8,332,Middle,ImmediatelyAddress
16209,89,10,1486.7700000000002,2,3,4,9,234,Top,Safe
16210,2,22,1804.78,4,4,4,12,444,Top,Whale
16211,89,3,37.6,2,1,1,4,211,Low,ImmediatelyAddress
16212,19,10,189.29999999999995,4,3,3,10,433,Top,Safe
16213,79,2,27.6,2,1,1,4,211,Low,ImmediatelyAddress
16214,171,8,147.72,1,2,3,6,123,Middle,Concerning
16215,81,3,60.900000000000006,2,1,2,5,212,Low,Concerning
16216,267,8,157.63000000000002,1,2,3,6,123,Middle,Concerning
16217,235,2,30.650000000000002,1,1,1,3,111,Low,ImmediatelyAddress
16218,30,22,846.4199999999998,3,4,4,11,344,Top,Whale
16221,37,17,134.29999999999998,3,3,2,8,332,Middle,ImmediatelyAddress
16222,318,27,175.25,1,4,3,8,143,Middle,ImmediatelyAddress
16224,57,18,269.88000000000005,2,3,3,8,233,Middle,ImmediatelyAddress
16225,150,26,162.19,2,4,3,9,243,Top,Safe
16226,208,3,148.5,1,1,3,5,113,Low,Concerning
16229,87,10,278.26,2,3,3,8,233,Middle,ImmediatelyAddress
16230,190,6,94.7,1,2,2,5,122,Low,Concerning
16232,44,7,145.0,3,2,3,8,323,Middle,ImmediatelyAddress
16233,71,2,39.84,2,1,1,4,211,Low,ImmediatelyAddress
16235,41,8,198.33999999999997,3,2,3,8,323,Middle,ImmediatelyAddress
16236,78,2,30.759999999999998,2,1,1,4,211,Low,ImmediatelyAddress
16239,190,2,90.6,1,1,2,4,112,Low,ImmediatelyAddress
16240,24,23,764.1199999999999,3,4,4,11,344,Top,Whale
16241,10,136,492.9099999999997,4,4,4,12,444,Top,Whale
16242,8,58,784.98,4,4,4,12,444,Top,Whale
16243,34,13,155.83999999999997,3,3,3,9,333,Top,Safe
16244,212,19,333.35,1,3,3,7,133,Middle,Middle
16245,24,19,270.15999999999997,3,3,3,9,333,Top,Safe
16247,170,3,24.810000000000002,1,1,1,3,111,Low,ImmediatelyAddress
16248,62,1,17.700000000000003,2,1,1,4,211,Low,ImmediatelyAddress
16249,53,14,316.45000000000005,2,3,3,8,233,Middle,ImmediatelyAddress
16250,261,2,35.4,1,1,1,3,111,Low,ImmediatelyAddress
16253,67,28,863.9900000000002,2,4,4,10,244,Top,Safe
16255,17,57,522.1500000000001,4,4,4,12,444,Top,Whale
16256,267,4,204.3,1,1,3,5,113,Low,Concerning
16257,177,1,21.95,1,1,1,3,111,Low,ImmediatelyAddress
16258,45,27,978.1699999999998,3,4,4,11,344,Top,Whale
16260,51,6,386.15,3,2,4,9,324,Top,Safe
16261,17,23,125.98000000000002,4,4,2,10,442,Top,Safe
16265,9,55,1165.8899999999999,4,4,4,12,444,Top,Whale
16266,74,17,178.97,2,3,3,8,233,Middle,ImmediatelyAddress
16268,71,11,203.44000000000003,2,3,3,8,233,Middle,ImmediatelyAddress
16270,353,15,271.0,1,3,3,7,133,Middle,Middle
16271,16,25,218.37,4,4,3,11,443,Top,Whale
16272,117,5,85.44999999999999,2,2,2,6,222,Middle,Concerning
16274,373,10,65.95,1,3,2,6,132,Middle,Concerning
16275,197,9,148.01,1,2,3,6,123,Middle,Concerning
16276,177,2,117.0,1,1,2,4,112,Low,ImmediatelyAddress
16278,100,4,67.9,2,1,2,5,212,Low,Concerning
16279,21,19,252.31000000000003,3,3,3,9,333,Top,Safe
16281,72,3,544.6800000000001,2,1,4,7,214,Middle,Middle
16282,340,2,12.7,1,1,1,3,111,Low,ImmediatelyAddress
16283,6,44,388.97,4,4,4,12,444,Top,Whale
16284,31,19,162.80000000000004,3,3,3,9,333,Top,Safe
16292,122,5,74.78,2,2,2,6,222,Middle,Concerning
16293,22,28,504.05000000000007,3,4,4,11,344,Top,Whale
16295,24,8,131.65,3,2,2,7,322,Middle,Middle
16297,269,3,45.5,1,1,1,3,111,Low,ImmediatelyAddress
16298,23,9,163.24,3,2,3,8,323,Middle,ImmediatelyAddress
16302,127,4,66.72,2,1,2,5,212,Low,Concerning
16303,26,27,767.66,3,4,4,11,344,Top,Whale
16305,139,7,130.6,2,2,2,6,222,Middle,Concerning
16306,302,9,189.47,1,2,3,6,123,Middle,Concerning
16309,106,10,174.52,2,3,3,8,233,Middle,ImmediatelyAddress
16311,18,9,145.59000000000003,4,2,3,9,423,Top,Safe
16313,50,3,51.900000000000006,3,1,1,5,311,Low,Concerning
16315,331,3,40.8,1,1,1,3,111,Low,ImmediatelyAddress
16316,64,30,758.5500000000001,2,4,4,10,244,Top,Safe
16317,120,13,255.51000000000002,2,3,3,8,233,Middle,ImmediatelyAddress
16318,35,1,17.700000000000003,3,1,1,5,311,Low,Concerning
16322,1,6,59.32,4,2,1,7,421,Middle,Middle
16323,196,1,207.50000000000003,1,1,3,5,113,Low,Concerning
16324,128,24,76.87000000000003,2,4,2,8,242,Middle,ImmediatelyAddress
16325,47,4,118.50000000000001,3,1,2,6,312,Middle,Concerning
16326,6,64,647.84,4,4,4,12,444,Top,Whale
16327,14,69,801.4400000000002,4,4,4,12,444,Top,Whale
16330,18,10,42.33,4,3,1,8,431,Middle,ImmediatelyAddress
16332,28,31,337.5299999999999,3,4,3,10,343,Top,Safe
16333,8,12,8417.36,4,3,4,11,434,Top,Whale
16337,37,3,49.65,3,1,1,5,311,Low,Concerning
16338,157,1,11.9,1,1,1,3,111,Low,ImmediatelyAddress
16339,284,5,29.3,1,2,1,4,121,Low,ImmediatelyAddress
16340,107,46,160.04999999999998,2,4,3,9,243,Top,Safe
16341,25,13,255.85,3,3,3,9,333,Top,Safe
16342,75,3,69.15,2,1,2,5,212,Low,Concerning
16343,16,5,49.76,4,2,1,7,421,Middle,Middle
16344,158,2,101.10000000000001,1,1,2,4,112,Low,ImmediatelyAddress
16345,44,7,111.80000000000001,3,2,2,7,322,Middle,Middle
16347,11,17,147.32999999999998,4,3,3,10,433,Top,Safe
16348,32,49,274.14,3,4,3,10,343,Top,Safe
16349,291,4,15.379999999999999,1,1,1,3,111,Low,ImmediatelyAddress
16350,21,10,178.2,3,3,3,9,333,Top,Safe
16351,333,1,19.5,1,1,1,3,111,Low,ImmediatelyAddress
16352,18,5,80.6,4,2,2,8,422,Middle,ImmediatelyAddress
16353,8,21,1698.9499999999998,4,3,4,11,434,Top,Whale
16354,73,10,112.50000000000001,2,3,2,7,232,Middle,Middle
16356,198,6,44.71000000000001,1,2,1,4,121,Low,ImmediatelyAddress
16357,33,8,152.07,3,2,3,8,323,Middle,ImmediatelyAddress
16358,1,18,400.02000000000004,4,3,4,11,434,Top,Whale
16359,95,15,258.85,2,3,3,8,233,Middle,ImmediatelyAddress
16360,5,134,726.4099999999996,4,4,4,12,444,Top,Whale
16361,10,19,130.00000000000003,4,3,2,9,432,Top,Safe
16362,32,9,91.0,3,2,2,7,322,Middle,Middle
16363,53,1,15.0,2,1,1,4,211,Low,ImmediatelyAddress
16364,12,14,196.91,4,3,3,10,433,Top,Safe
16365,18,12,562.8500000000001,4,3,4,11,434,Top,Whale
16366,19,2,35.400000000000006,4,1,1,6,411,Middle,Concerning
16367,37,26,192.68,3,4,3,10,343,Top,Safe
16368,2,18,109.45000000000002,4,3,2,9,432,Top,Safe
16369,18,30,350.2999999999999,4,4,4,12,444,Top,Whale
16370,82,48,270.97999999999996,2,4,3,9,243,Top,Safe
16372,33,17,65.55000000000001,3,3,2,8,332,Middle,ImmediatelyAddress
16374,66,24,77.64000000000001,2,4,2,8,242,Middle,ImmediatelyAddress
16376,9,26,213.62,4,4,3,11,443,Top,Whale
16377,267,1,390.0,1,1,4,6,114,Middle,Concerning
16378,297,7,106.4,1,2,2,5,122,Low,Concerning
16379,4,20,402.36,4,3,4,11,434,Top,Whale
16380,61,5,238.15,2,2,3,7,223,Middle,Middle
16383,75,17,103.3,2,3,2,7,232,Middle,Middle
16384,264,5,80.25,1,2,2,5,122,Low,Concerning
16385,60,12,109.94000000000001,2,3,2,7,232,Middle,Middle
16386,29,13,43.230000000000004,3,3,1,7,331,Middle,Middle
16389,53,8,255.7,2,2,3,7,223,Middle,Middle
16392,270,14,90.11999999999999,1,3,2,6,132,Middle,Concerning
16393,2,61,517.0400000000001,4,4,4,12,444,Top,Whale
16394,57,18,339.7700000000001,2,3,4,9,234,Top,Safe
16395,60,47,335.05000000000007,2,4,3,9,243,Top,Safe
16398,154,12,215.75,1,3,3,7,133,Middle,Middle
16399,19,13,81.3,4,3,2,9,432,Top,Safe
16400,95,5,50.88,2,2,1,5,221,Low,Concerning
16401,1,47,1199.97,4,4,4,12,444,Top,Whale
16402,369,12,54.949999999999996,1,3,1,5,131,Low,Concerning
16403,312,1,15.0,1,1,1,3,111,Low,ImmediatelyAddress
16404,70,6,126.85000000000001,2,2,2,6,222,Middle,Concerning
16406,19,14,48.32000000000001,4,3,1,8,431,Middle,ImmediatelyAddress
16407,13,26,367.0,4,4,4,12,444,Top,Whale
16409,36,36,327.24,3,4,3,10,343,Top,Safe
16411,19,14,62.61,4,3,2,9,432,Top,Safe
16412,54,4,26.3,2,1,1,4,211,Low,ImmediatelyAddress
16413,57,6,61.64999999999999,2,2,2,6,222,Middle,Concerning
16414,22,3,52.4,3,1,1,5,311,Low,Concerning
16415,44,10,16.13,3,3,1,7,331,Middle,Middle
16416,26,17,349.72,3,3,4,10,334,Top,Safe
16418,45,27,119.76,3,4,2,9,342,Top,Safe
16419,129,10,238.55,2,3,3,8,233,Middle,ImmediatelyAddress
16422,17,79,7098.73,4,4,4,12,444,Top,Whale
16423,25,2,77.34,3,1,2,6,312,Middle,Concerning
16424,191,1,15.9,1,1,1,3,111,Low,ImmediatelyAddress
16425,302,2,30.6,1,1,1,3,111,Low,ImmediatelyAddress
16426,2,73,358.6199999999999,4,4,4,12,444,Top,Whale
16427,263,2,40.08,1,1,1,3,111,Low,ImmediatelyAddress
16429,106,2,284.55,2,1,3,6,213,Middle,Concerning
16431,213,13,95.38000000000001,1,3,2,6,132,Middle,Concerning
16432,64,1,19.919999999999998,2,1,1,4,211,Low,ImmediatelyAddress
16433,28,5,40.6,3,2,1,6,321,Middle,Concerning
16434,29,24,334.92,3,4,3,10,343,Top,Safe
16438,6,15,71.63,4,3,2,9,432,Top,Safe
16440,8,51,550.5000000000001,4,4,4,12,444,Top,Whale
16441,67,5,80.3,2,2,2,6,222,Middle,Concerning
16442,2,29,76.62000000000002,4,4,2,10,442,Top,Safe
16444,46,19,108.00000000000001,3,3,2,8,332,Middle,ImmediatelyAddress
16445,34,11,46.26,3,3,1,7,331,Middle,Middle
16446,206,1,1.25,1,1,1,3,111,Low,ImmediatelyAddress
16447,136,7,72.35000000000001,2,2,2,6,222,Middle,Concerning
16448,198,2,20.64,1,1,1,3,111,Low,ImmediatelyAddress
16449,198,8,137.84,1,2,2,5,122,Low,Concerning
16450,150,3,66.06,2,1,2,5,212,Low,Concerning
16451,88,7,126.32000000000001,2,2,2,6,222,Middle,Concerning
16454,45,1,1.0,3,1,1,5,311,Low,Concerning
16455,64,21,391.8499999999999,2,3,4,9,234,Top,Safe
16456,99,29,639.5400000000001,2,4,4,10,244,Top,Safe
16457,218,1,17.700000000000003,1,1,1,3,111,Low,ImmediatelyAddress
16458,3,39,699.5699999999999,4,4,4,12,444,Top,Whale
16460,28,20,108.71000000000001,3,3,2,8,332,Middle,ImmediatelyAddress
16461,178,5,26.749999999999996,1,2,1,4,121,Low,ImmediatelyAddress
16462,74,1,68.0,2,1,2,5,212,Low,Concerning
16463,21,15,252.59000000000003,3,3,3,9,333,Top,Safe
16464,20,51,341.71999999999986,3,4,4,11,344,Top,Whale
16466,34,36,384.90999999999997,3,4,4,11,344,Top,Whale
16468,74,2,74.9,2,1,2,5,212,Low,Concerning
16469,24,38,143.82000000000002,3,4,3,10,343,Top,Safe
16470,52,43,267.48,3,4,3,10,343,Top,Safe
16471,275,2,36.2,1,1,1,3,111,Low,ImmediatelyAddress
16473,165,3,51.0,1,1,1,3,111,Low,ImmediatelyAddress
16474,7,65,336.62000000000006,4,4,3,11,443,Top,Whale
16475,88,5,167.1,2,2,3,7,223,Middle,Middle
16477,64,35,580.35,2,4,4,10,244,Top,Safe
16478,25,4,67.98,3,1,2,6,312,Middle,Concerning
16479,10,8,59.63,4,2,2,8,422,Middle,ImmediatelyAddress
16480,76,16,203.26,2,3,3,8,233,Middle,ImmediatelyAddress
16482,16,4,48.42,4,1,1,6,411,Middle,Concerning
16483,192,6,58.55,1,2,1,4,121,Low,ImmediatelyAddress
16484,191,5,71.7,1,2,2,5,122,Low,Concerning
16485,77,9,63.220000000000006,2,2,2,6,222,Middle,Concerning
16488,33,4,72.88000000000001,3,1,2,6,312,Middle,Concerning
16491,47,11,264.5,3,3,3,9,333,Top,Safe
16493,80,18,454.93,2,3,4,9,234,Top,Safe
16494,297,12,188.16000000000003,1,3,3,7,133,Middle,Middle
16495,3,19,118.81,4,3,2,9,432,Top,Safe
16496,9,21,352.85,4,3,4,11,434,Top,Whale
16497,50,17,343.44000000000005,3,3,4,10,334,Top,Safe
16498,161,4,19.8,1,1,1,3,111,Low,ImmediatelyAddress
16499,360,7,122.60000000000001,1,2,2,5,122,Low,Concerning
16500,331,1,165.0,1,1,3,5,113,Low,Concerning
16503,107,17,302.1000000000001,2,3,3,8,233,Middle,ImmediatelyAddress
16504,25,17,120.68,3,3,2,8,332,Middle,ImmediatelyAddress
16506,40,1,19.799999999999997,3,1,1,5,311,Low,Concerning
16509,297,5,117.55000000000001,1,2,2,5,122,Low,Concerning
16510,372,3,64.9,1,1,2,4,112,Low,ImmediatelyAddress
16511,22,43,251.50000000000003,3,4,3,10,343,Top,Safe
16513,19,5,106.1,4,2,2,8,422,Middle,ImmediatelyAddress
16515,52,25,316.55,3,4,3,10,343,Top,Safe
16516,30,1,15.6,3,1,1,5,311,Low,Concerning
16517,277,4,33.0,1,1,1,3,111,Low,ImmediatelyAddress
16518,61,8,150.58,2,2,3,7,223,Middle,Middle
16519,25,1,25.0,3,1,1,5,311,Low,Concerning
16520,186,22,133.7,1,4,2,7,142,Middle,Middle
16523,2,55,1698.6399999999992,4,4,4,12,444,Top,Whale
16525,37,30,2317.4400000000005,3,4,4,11,344,Top,Whale
16526,172,1,10.0,1,1,1,3,111,Low,ImmediatelyAddress
16527,81,3,61.400000000000006,2,1,2,5,212,Low,Concerning
16528,4,2,23.520000000000003,4,1,1,6,411,Middle,Concerning
16529,190,3,40.800000000000004,1,1,1,3,111,Low,ImmediatelyAddress
16531,22,16,276.61,3,3,3,9,333,Top,Safe
16532,18,1,2232.0,4,1,4,9,414,Top,Safe
16533,19,42,264.7,4,4,3,11,443,Top,Whale
16535,5,6,79.58,4,2,2,8,422,Middle,ImmediatelyAddress
16536,110,11,107.80000000000001,2,3,2,7,232,Middle,Middle
16539,3,12,418.55999999999995,4,3,4,11,434,Top,Whale
16542,54,3,79.89999999999999,2,1,2,5,212,Low,Concerning
16546,291,4,120.60000000000001,1,1,2,4,112,Low,ImmediatelyAddress
16549,10,191,767.7400000000002,4,4,4,12,444,Top,Whale
16550,109,55,438.9499999999999,2,4,4,10,244,Top,Safe
16551,96,8,169.50000000000003,2,2,3,7,223,Middle,Middle
16552,243,2,44.74,1,1,1,3,111,Low,ImmediatelyAddress
16553,163,15,931.0,1,3,4,8,134,Middle,ImmediatelyAddress
16554,42,14,224.04999999999998,3,3,3,9,333,Top,Safe
16555,35,3,37.86,3,1,1,5,311,Low,Concerning
16556,67,35,510.5699999999998,2,4,4,10,244,Top,Safe
16557,137,1,12.5,2,1,1,4,211,Low,ImmediatelyAddress
16558,1,91,1840.89,4,4,4,12,444,Top,Whale
16560,27,11,141.97,3,3,3,9,333,Top,Safe
16561,6,5,76.22,4,2,2,8,422,Middle,ImmediatelyAddress
16563,54,4,341.82,2,1,4,7,214,Middle,Middle
16565,364,2,155.85,1,1,3,5,113,Low,Concerning
16566,193,1,29.7,1,1,1,3,111,Low,ImmediatelyAddress
16567,194,8,155.60999999999999,1,2,3,6,123,Middle,Concerning
16569,3,1,10.5,4,1,1,6,411,Middle,Concerning
16570,15,23,807.65,4,4,4,12,444,Top,Whale
16571,27,13,214.61999999999998,3,3,3,9,333,Top,Safe
16572,127,7,137.55,2,2,2,6,222,Middle,Concerning
16573,85,9,118.35,2,2,2,6,222,Middle,Concerning
16574,71,6,121.79999999999998,2,2,2,6,222,Middle,Concerning
16581,183,1,10.2,1,1,1,3,111,Low,ImmediatelyAddress
16582,113,2,180.12,2,1,3,6,213,Middle,Concerning
16583,374,1,17.700000000000003,1,1,1,3,111,Low,ImmediatelyAddress
16584,80,2,44.760000000000005,2,1,1,4,211,Low,ImmediatelyAddress
16586,249,3,178.2,1,1,3,5,113,Low,Concerning
16587,232,5,90.15,1,2,2,5,122,Low,Concerning
16589,71,5,74.9,2,2,2,6,222,Middle,Concerning
16591,69,2,44.550000000000004,2,1,1,4,211,Low,ImmediatelyAddress
16592,4,44,826.25,4,4,4,12,444,Top,Whale
16593,51,4,63.15,3,1,2,6,312,Middle,Concerning
16594,75,12,44.44,2,3,1,6,231,Middle,Concerning
16595,61,25,91.83999999999997,2,4,2,8,242,Middle,ImmediatelyAddress
16596,16,4,64.9,4,1,2,7,412,Middle,Middle
16597,4,3,63.5,4,1,2,7,412,Middle,Middle
16598,286,2,21.599999999999998,1,1,1,3,111,Low,ImmediatelyAddress
16600,4,15,204.78000000000003,4,3,3,10,433,Top,Safe
16601,41,8,58.410000000000004,3,2,1,6,321,Middle,Concerning
16602,36,9,148.20000000000002,3,2,3,8,323,Middle,ImmediatelyAddress
16603,75,9,133.25,2,2,2,6,222,Middle,Concerning
16607,18,28,473.44,4,4,4,12,444,Top,Whale
16609,15,45,871.0500000000001,4,4,4,12,444,Top,Whale
16610,219,1,9.959999999999999,1,1,1,3,111,Low,ImmediatelyAddress
16611,186,2,17.54,1,1,1,3,111,Low,ImmediatelyAddress
16612,33,12,208.20000000000005,3,3,3,9,333,Top,Safe
16613,70,9,170.2,2,2,3,7,223,Middle,Middle
16614,183,3,52.08,1,1,1,3,111,Low,ImmediatelyAddress
16616,15,2,60.400000000000006,4,1,2,7,412,Middle,Middle
16617,236,2,68.7,1,1,2,4,112,Low,ImmediatelyAddress
16618,31,25,779.3099999999998,3,4,4,11,344,Top,Whale
16620,4,2,40.3,4,1,1,6,411,Middle,Concerning
16621,52,7,152.05,3,2,3,8,323,Middle,ImmediatelyAddress
16624,81,8,190.44,2,2,3,7,223,Middle,Middle
16625,274,4,55.44,1,1,1,3,111,Low,ImmediatelyAddress
16626,1,43,883.6800000000001,4,4,4,12,444,Top,Whale
16627,79,4,47.19,2,1,1,4,211,Low,ImmediatelyAddress
16628,30,17,274.94,3,3,3,9,333,Top,Safe
16629,74,21,153.74999999999997,2,3,3,8,233,Middle,ImmediatelyAddress
16633,17,26,519.4399999999999,4,4,4,12,444,Top,Whale
16634,372,2,51.5,1,1,1,3,111,Low,ImmediatelyAddress
16637,32,19,290.44999999999993,3,3,3,9,333,Top,Safe
16638,99,20,308.3,2,3,3,8,233,Middle,ImmediatelyAddress
16639,31,16,483.45,3,3,4,10,334,Top,Safe
16641,106,4,88.34,2,1,2,5,212,Low,Concerning
16642,5,9,164.04,4,2,3,9,423,Top,Safe
16643,246,7,117.01,1,2,2,5,122,Low,Concerning
16644,178,14,181.94,1,3,3,7,133,Middle,Middle
16647,170,6,74.04,1,2,2,5,122,Low,Concerning
16648,43,2,29.999999999999996,3,1,1,5,311,Low,Concerning
16650,72,3,60.599999999999994,2,1,2,5,212,Low,Concerning
16652,59,21,1071.29,2,3,4,9,234,Top,Safe
16653,16,9,199.70000000000002,4,2,3,9,423,Top,Safe
16654,141,8,126.91,2,2,2,6,222,Middle,Concerning
16655,18,54,707.1399999999998,4,4,4,12,444,Top,Whale
16656,43,12,1889.16,3,3,4,10,334,Top,Safe
16657,10,37,137.27,4,4,2,10,442,Top,Safe
16658,368,3,72.7,1,1,2,4,112,Low,ImmediatelyAddress
16659,189,1,20.4,1,1,1,3,111,Low,ImmediatelyAddress
16660,16,6,731.9,4,2,4,10,424,Top,Safe
16665,362,3,23.4,1,1,1,3,111,Low,ImmediatelyAddress
16666,19,9,54.21,4,2,1,7,421,Middle,Middle
16667,68,14,146.13000000000002,2,3,3,8,233,Middle,ImmediatelyAddress
16668,15,2,30.599999999999998,4,1,1,6,411,Middle,Concerning
16669,24,38,392.33000000000004,3,4,4,11,344,Top,Whale
16670,30,57,896.17,3,4,4,11,344,Top,Whale
16672,2,20,1149.5,4,3,4,11,434,Top,Whale
16674,55,16,46.489999999999995,2,3,1,6,231,Middle,Concerning
16676,34,21,362.54,3,3,4,10,334,Top,Safe
16678,3,35,773.5199999999999,4,4,4,12,444,Top,Whale
16679,366,1,102.0,1,1,2,4,112,Low,ImmediatelyAddress
16680,43,3,56.9,3,1,1,5,311,Low,Concerning
16681,78,6,171.42,2,2,3,7,223,Middle,Middle
16682,5,11,469.19999999999993,4,3,4,11,434,Top,Whale
16684,4,57,14708.959999999997,4,4,4,12,444,Top,Whale
16685,61,14,65.38000000000001,2,3,2,7,232,Middle,Middle
16686,47,118,637.1099999999999,3,4,4,11,344,Top,Whale
16688,1,12,222.72,4,3,3,10,433,Top,Safe
16689,76,2,53.64000000000001,2,1,1,4,211,Low,ImmediatelyAddress
16690,72,5,69.93,2,2,2,6,222,Middle,Concerning
16692,256,2,158.5,1,1,3,5,113,Low,Concerning
16693,69,13,101.6,2,3,2,7,232,Middle,Middle
16696,214,2,213.3,1,1,3,5,113,Low,Concerning
16697,241,1,8.25,1,1,1,3,111,Low,ImmediatelyAddress
16698,253,1,204.0,1,1,3,5,113,Low,Concerning
16700,9,60,980.8000000000001,4,4,4,12,444,Top,Whale
16701,9,29,1000.3099999999998,4,4,4,12,444,Top,Whale
16705,1,47,2294.3399999999992,4,4,4,12,444,Top,Whale
16706,37,18,72.62,3,3,2,8,332,Middle,ImmediatelyAddress
16708,46,10,183.0,3,3,3,9,333,Top,Safe
16709,85,16,538.5,2,3,4,9,234,Top,Safe
16710,19,81,452.44,4,4,4,12,444,Top,Whale
16711,27,4,256.08,3,1,3,7,313,Middle,Middle
16712,18,69,570.25,4,4,4,12,444,Top,Whale
16713,19,124,1377.3299999999995,4,4,4,12,444,Top,Whale
16714,317,19,170.8,1,3,3,7,133,Middle,Middle
16715,78,1,3.8,2,1,1,4,211,Low,ImmediatelyAddress
16716,267,1,166.8,1,1,3,5,113,Low,Concerning
16717,24,36,708.0700000000002,3,4,4,11,344,Top,Whale
16718,369,7,88.71,1,2,2,5,122,Low,Concerning
16719,15,39,367.72999999999996,4,4,4,12,444,Top,Whale
16720,26,4,21.25,3,1,1,5,311,Low,Concerning
16721,262,7,87.82000000000001,1,2,2,5,122,Low,Concerning
16722,17,40,913.88,4,4,4,12,444,Top,Whale
16723,108,5,87.35000000000001,2,2,2,6,222,Middle,Concerning
16725,302,34,165.81999999999996,1,4,3,8,143,Middle,ImmediatelyAddress
16726,26,30,249.06999999999996,3,4,3,10,343,Top,Safe
16727,364,4,28.85,1,1,1,3,111,Low,ImmediatelyAddress
16728,46,50,172.04999999999998,3,4,3,10,343,Top,Safe
16729,38,130,1462.8099999999997,3,4,4,11,344,Top,Whale
16730,52,18,123.87000000000002,3,3,2,8,332,Middle,ImmediatelyAddress
16732,32,7,144.12,3,2,3,8,323,Middle,ImmediatelyAddress
16734,52,10,78.85999999999999,3,3,2,8,332,Middle,ImmediatelyAddress
16735,79,19,385.79999999999995,2,3,4,9,234,Top,Safe
16739,177,3,86.8,1,1,2,4,112,Low,ImmediatelyAddress
16742,47,1,464.9,3,1,4,8,314,Middle,ImmediatelyAddress
16743,29,42,541.14,3,4,4,11,344,Top,Whale
16744,11,43,189.5,4,4,3,11,443,Top,Whale
16745,87,85,1721.9599999999996,2,4,4,10,244,Top,Safe
16746,5,71,1090.9299999999998,4,4,4,12,444,Top,Whale
16747,38,11,190.87,3,3,3,9,333,Top,Safe
16748,18,15,343.90000000000003,4,3,4,11,434,Top,Whale
16750,45,22,187.32999999999998,3,4,3,10,343,Top,Safe
16751,31,4,177.24,3,1,3,7,313,Middle,Middle
16752,373,1,12.600000000000001,1,1,1,3,111,Low,ImmediatelyAddress
16753,58,7,29.450000000000003,2,2,1,5,221,Low,Concerning
16755,114,39,325.71,2,4,3,9,243,Top,Safe
16756,215,5,90.9,1,2,2,5,122,Low,Concerning
16757,319,2,60.60000000000001,1,1,2,4,112,Low,ImmediatelyAddress
16758,65,3,33.15,2,1,1,4,211,Low,ImmediatelyAddress
16759,8,7,131.76,4,2,2,8,422,Middle,ImmediatelyAddress
16761,97,4,85.2,2,1,2,5,212,Low,Concerning
16762,20,13,258.02,3,3,3,9,333,Top,Safe
16763,199,4,143.1,1,1,3,5,113,Low,Concerning
16764,4,130,535.8399999999999,4,4,4,12,444,Top,Whale
16766,273,8,270.3,1,2,3,6,123,Middle,Concerning
16767,31,48,982.7200000000003,3,4,4,11,344,Top,Whale
16768,48,12,95.7,3,3,2,8,332,Middle,ImmediatelyAddress
16769,260,8,77.35,1,2,2,5,122,Low,Concerning
16770,58,29,203.45999999999998,2,4,3,9,243,Top,Safe
16771,33,62,527.5299999999999,3,4,4,11,344,Top,Whale
16773,57,5,24.1,2,2,1,5,221,Low,Concerning
16774,68,9,126.25,2,2,2,6,222,Middle,Concerning
16775,57,31,303.44999999999993,2,4,3,9,243,Top,Safe
16776,60,20,116.14999999999998,2,3,2,7,232,Middle,Middle
16777,80,14,56.82,2,3,1,6,231,Middle,Concerning
16778,74,5,71.0,2,2,2,6,222,Middle,Concerning
16779,2,77,2357.9700000000003,4,4,4,12,444,Top,Whale
16780,100,12,86.74,2,3,2,7,232,Middle,Middle
16781,372,2,45.0,1,1,1,3,111,Low,ImmediatelyAddress
16782,18,46,605.8499999999998,4,4,4,12,444,Top,Whale
16788,123,37,128.67,2,4,2,8,242,Middle,ImmediatelyAddress
16789,8,2,27.5,4,1,1,6,411,Middle,Concerning
16790,4,16,250.30000000000004,4,3,3,10,433,Top,Safe
16791,29,63,397.9099999999999,3,4,4,11,344,Top,Whale
16792,282,1,5.1,1,1,1,3,111,Low,ImmediatelyAddress
16793,57,3,36.46,2,1,1,4,211,Low,ImmediatelyAddress
16794,1,44,261.11,4,4,3,11,443,Top,Whale
16795,365,15,80.66999999999999,1,3,2,6,132,Middle,Concerning
16796,89,2,34.739999999999995,2,1,1,4,211,Low,ImmediatelyAddress
16800,11,41,279.13999999999993,4,4,3,11,443,Top,Whale
16801,163,21,411.6,1,3,4,8,134,Middle,ImmediatelyAddress
16803,65,3,36.49,2,1,1,4,211,Low,ImmediatelyAddress
16804,23,11,81.0,3,3,2,8,332,Middle,ImmediatelyAddress
16805,174,24,103.4,1,4,2,7,142,Middle,Middle
16806,103,21,192.49,2,3,3,8,233,Middle,ImmediatelyAddress
16807,143,11,177.62,2,3,3,8,233,Middle,ImmediatelyAddress
16808,99,4,44.099999999999994,2,1,1,4,211,Low,ImmediatelyAddress
16809,23,28,174.44999999999993,3,4,3,10,343,Top,Safe
16810,192,5,90.8,1,2,2,5,122,Low,Concerning
16811,5,7,117.49,4,2,2,8,422,Middle,ImmediatelyAddress
16812,361,1,14.850000000000001,1,1,1,3,111,Low,ImmediatelyAddress
16813,8,96,436.5199999999999,4,4,4,12,444,Top,Whale
